date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-20,2025-10-17,P,6395.78,5400.0,0.1589041095890411,13.45,14.034391268252058,0.5843912682520589,0.34151315440924984
2025-08-20,2025-10-17,P,6395.78,5400.0,0.1589041095890411,13.45,14.077177151798447,0.6271771517984472,0.39335117973801254
2025-08-20,2025-10-17,P,6395.78,5500.0,0.1589041095890411,16.0,16.878865530815013,0.8788655308150126,0.7724046212547538
2025-08-20,2025-10-17,P,6395.78,5500.0,0.1589041095890411,16.0,16.93080629316628,0.930806293166281,0.8664003553979528
2025-08-20,2025-10-17,P,6395.78,5540.0,0.1589041095890411,17.25,17.139497215195757,0.11050278480424325,0.012210865449492892
2025-08-20,2025-10-17,P,6395.78,5540.0,0.1589041095890411,17.25,17.193736536427682,0.05626346357231782,0.003165577333153534
2025-08-20,2025-10-17,P,6395.78,5700.0,0.1589041095890411,23.85,24.283680097932876,0.433680097932875,0.18807842734306804
2025-08-20,2025-10-17,P,6395.78,5700.0,0.1589041095890411,23.85,24.366208364453172,0.5162083644531705,0.26647107553141736
2025-08-20,2025-10-17,P,6395.78,5800.0,0.1589041095890411,29.6,28.337231701776407,1.2627682982235946,1.5945837749985132
2025-08-20,2025-10-17,P,6395.78,5800.0,0.1589041095890411,29.6,28.43363237012305,1.1663676298769516,1.3604134480247776
2025-08-20,2025-10-17,P,6395.78,5850.0,0.1589041095890411,33.0,32.73699619691897,0.2630038030810269,0.06917100043508356
2025-08-20,2025-10-17,P,6395.78,5850.0,0.1589041095890411,33.0,32.8502958590684,0.1497041409315969,0.022411329812067424
2025-08-20,2025-10-17,P,6395.78,5960.0,0.1589041095890411,42.25,43.33675760734265,1.0867576073426477,1.1810420971171165
2025-08-20,2025-10-17,P,6395.78,5960.0,0.1589041095890411,42.25,43.493174392807326,1.243174392807326,1.5454825709318636
2025-08-20,2025-10-17,P,6395.78,6000.0,0.1589041095890411,46.3,45.22204867508789,1.0779513249121067,1.161979058879766
2025-08-20,2025-10-17,P,6395.78,6000.0,0.1589041095890411,46.3,45.38973346415389,0.9102665358461053,0.8285851662812689
2025-08-20,2025-10-17,P,6395.78,6025.0,0.1589041095890411,48.95,48.667623075196,0.2823769248040051,0.07973672766176676
2025-08-20,2025-10-17,P,6395.78,6025.0,0.1589041095890411,48.95,48.84154406105757,0.10845593894243422,0.011762690691885019
2025-08-20,2025-10-17,P,6395.78,6150.0,0.1589041095890411,65.45,62.47413203147886,2.9758679685211433,8.855790166070156
2025-08-20,2025-10-17,P,6395.78,6150.0,0.1589041095890411,65.45,62.71392135894621,2.736078641053794,7.4861263300307765
2025-08-20,2025-10-17,P,6395.78,6200.0,0.1589041095890411,73.6,72.65296036381419,0.9470396361858064,0.8968840725069447
2025-08-20,2025-10-17,P,6395.78,6200.0,0.1589041095890411,73.6,72.92536602355064,0.674633976449357,0.4551310021798715
2025-08-20,2025-10-17,P,6395.78,6250.0,0.1589041095890411,83.0,84.73683141027604,1.7368314102760394,3.016583347721456
2025-08-20,2025-10-17,P,6395.78,6250.0,0.1589041095890411,83.0,85.06079992427831,2.0607999242783137,4.246896327905503
2025-08-20,2025-09-30,P,6395.78,5725.0,0.1123287671232876,13.85,13.314254135822653,0.5357458641773469,0.28702363098313227
